"57083","Chiuiești",112510000
"57163","Ciucea",44770000
"57225","Ciurila",72220000
"57350","Cojocna",138630000
"57449","Cornești",82980000
"55062","Cuzdrioara",23960000
"57546","Dăbâca",50250000
"57582","Feleacu",61960000
"57644","Fizeșu Gherlii",67120000
"57706","Florești",60920000
"57742","Frata",73010000
"57948","Gârbău",72150000
"57831","Geaca",68680000
"57902","Gilău",116820000
"58008","Iara",143870000
"58142","Iclod",67930000
"58204","Izvoru Crișului",41370000
"55106","Jichișu de Jos",43260000
"58259","Jucu",85130000
"58311","Luna",53280000
"58357","Măguri-Răcătău",268950000
"58393","Mănăstireni",62990000
"58464","Mărgău",211680000
"58534","Mărișel",85940000
"55160","Mica",64420000
"55277","Mihai Viteazu",47530000
"58552","Mintiu Gherlii",78520000
"58623","Mociu",73090000
"58721","Moldovenești",138990000
"60169","Negreni",65620000
"58794","Pălatca",48360000
"58856","Panticeu",90300000
"58918","Petreștii de Jos",72610000
"58990","Ploscoș",41660000
"59041","Poieni",190030000
"59130","Recea-Cristur",55890000
"59238","Rișca",65650000
"59283","Săcuieu",121140000
"59434","Sâncraiu",56830000
"55311","Săndulești",22480000
"59498","Sânmărtin",71910000
"59586","Sânpaul",93220000
"59327","Săvădisla",112650000
"59416","Sic",56370000
"59657","Suatu",52840000
"59826","Țaga",100010000
"59693","Tritenii de Jos",59460000
"59764","Tureni",74040000
"59880","Unguraș",63620000
"59942","Vad",77220000
"60026","Valea Ierii",148670000
"60062","Viișoara",61530000
"60099","Vultureni",71120000
"60419","Municipiul Constanța",124890000
"60482","Municipiul Mangalia",62240000
"60847","Municipiul Medgidia",89870000
"61069","Oraș Baneasa",109850000
"60776","Oraș Cernavoda",46690000
"60455","Oraș Eforie",7380000
"60801","Oraș Hârșova",109110000
"62360","Oraș Murfatlar",60730000
"60507","Oraș Năvodari",58440000
"62397","Oraș Negru Vodă",164900000
"60687","Oraș Ovidiu",82990000
"60534","Oraș Techirghiol",38760000
"60598","23 August",74940000
"60883","Adamclisi",135730000
"60570","Agigea",47890000
"60945","Albești",158840000
"61005","Aliman",126210000
"63198","Amzacea",130470000
"63294","Bărăganu",62350000
"61121","Castelu",61560000
"61167","Cerchezu",72670000
"61210","Chirnogeni",116060000
"61256","Ciobanu",91770000
"61283","Ciocârlia",140560000
"61318","Cobadin",188410000
"61372","Cogealac",196250000
"61452","Comana",59530000
"61513","Corbu",186200000
"63286","Costinești",20280000
"61559","Crucea",238160000
"61620","Cumpăna",50640000
"63300","Cuza Voda",49200000
"61675","Deleni",178880000
"61737","Dobromir",139720000
"63161","Dumbrăveni",52400000
"63334","Fântânele",42000000
"61808","Gârliciu",61910000
"61826","Ghindărești",17590000
"63326","Grădina",71450000
"63278","Horia",55690000
"61871","Independența",177900000
"61951","Ion Corvin",113890000
"62020","Istria",170630000
"60632","Limanu",76660000
"62057","Lipnița",180060000
"63152","Lumina",44820000
"62137","Mereni",66140000
"62253","Mihai Viteazu",206220000
"62191","Mihail Kogălniceanu",160970000
"62280","Mircea Vodă",70890000
"62440","Nicolae Bălcescu",147260000
"62486","Oltina",117670000
"62538","Ostrov",171300000
"62609","Pantelimon",134830000
"62672","Pecineaga",55700000
"62707","Peștera",194900000
"62761","Poarta Albă",68230000
"62798","Rasova",110870000
"62878","Săcele",113670000
"63318","Saligny",32470000
"62823","Saraiu",113570000
"62903","Seimeni",89320000
"62949","Siliștea",71540000
"62985","Târgușor",98090000
"63045","Topalu",79290000
"63072","Topraisar",132990000
"63189","Tortoman",99110000
"60721","Tuzla",54090000
"63125","Valu Lui Traian",63290000
"63170","Vulturu",71710000
"63394","Municipiul Sfântul Gheorghe",72920000
"63740","Municipiul Târgu Secuiesc",49250000
"63447","Oraș Baraolt",134000000
"63526","Oraș Covasna",155110000
"63580","Oraș Întorsura Buzăului",60900000
"63777","Aita Mare",65520000
"65113","Arcuș",36000000
"63633","Barcani",65740000
"63802","Bățani",222320000
"63866","Belin",70710000
"65121","Bixad",62130000
"63893","Bodoc",77620000
"63937","Boroșneu Mare",65360000
"64041","Brăduț",169730000
"64005","Brateș",33920000
"64096","Brețcu",116030000
"64130","Catalina",55100000
"64194","Cernat",114390000
"64238","Chichiș",21420000
"63553","Comandău",31350000
"65147","Dalnic",51620000
"64265","Dobârlău",53310000
"65154","Estelnic",97490000
"64318","Ghelința",106160000
"64345","Ghidfalău",68470000
"64390","Hăghig",45640000
"64425","Ilieni",54380000
"64461","Lemnia",102740000
"64504","Malnaș",39300000
"65105","Mereni",43800000
"65139","Micfalau",37220000
"64568","Moacșa",35770000
"64602","Ojdula",112570000
"64639","Ozun",84030000
"64719","Poian",60660000
"64773","Reci",54910000
"64826","Sânzieni",87260000
"63688","Sita Buzăului",132050000
"64871","Turia",147190000
"64942","Vâlcele",58320000
"64906","Valea Crișului",52730000
"65099","Valea Mare",17830000
"64997","Vârghiș",70240000
"65048","Zăbala",125790000
"65011","Zagon",290800000
"65342","Municipiul Târgoviște",46810000
"65841","Municipiul Moreni",35140000
"65609","Oraș Fieni",18310000
"65681","Oraș Găești",22970000
"65921","Oraș Pucioasa",40090000
"68627","Oraș Răcari",78940000
"66081","Oraș Titu",42510000
"65379","Aninoasa",27660000
"66198","Băleni",61070000
"66223","Bărbulețu",24660000
"66330","Bezdead",57570000
"66401","Bilciurești",34780000
"66009","Brănești",17950000
"66152","Braniștea",20130000
"101341","Brezoaele",36610000
"66438","Buciumeni",28710000
"66474","Bucșani",58090000
"101564","Butimanu",47180000
"66526","Cândești",52370000
"101840","Ciocănești",45730000
"66580","Cobia",52760000
"66697","Cojasca",25860000
"66731","Comișani",34640000
"66768","Conțești",52460000
"66857","Corbii Mari",106170000
"66955","Cornățelu",63860000
"67014","Cornești",66290000
"67121","Costeștii din Vale",27760000
"67167","Crângurile",52020000
"102286","Crevedia",52780000
"67256","Dărmănești",30090000
"67292","Dobra",49780000
"65413","Doicești",10980000
"67327","Dragodana",65770000
"67407","Dragomirești",38190000
"67470","Finta",49220000
"67522","Glodeni",30780000
"65707","Gura Foii",24220000
"67595","Gura Ocniței",44960000
"67648","Gura Șuții",34200000
"67675","Hulubești",64330000
"67737","I. L. Caragiale",61780000
"65869","Iedera",53410000
"67773","Lucieni",44380000
"67835","Ludești",85930000
"67906","Lungulețu",37460000
"67942","Malu Cu Flori",22710000
"68002","Mănești",37950000
"68048","Mătăsaru ",51140000
"68128","Mogoșani",30920000
"68182","Moroeni",287390000
"68253","Morteni",53290000
"65645","Moțăieni",11560000
"104387","Niculești",26860000
"68280","Nucet",32620000
"68324","Ocnița",41040000
"68342","Odobești",37530000
"179935","Perșinari",16240000
"65752","Petrești",71420000
"179908","Pietrari",26170000
"68404","Pietroșița",27070000
"68431","Poiana",27060000
"68468","Potlogi",51990000
"68529","Produlești",29550000
"68565","Pucheni",35180000
"179891","Raciu",25170000
"179926","Răscăeți",34720000
"179917","Râu Alb",24690000
"65431","Răzvad",41860000
"68716","Runcu",79150000
"68789","Sălcioara",59120000
"68887","Șelaru",82530000
"105142","Slobozia Moară",16710000
"65477","Șotânga",35150000
"105534","Tărtășești",60770000
"68921","Tătărani",63800000
"68976","Uliești",61460000
"65501","Ulmi",39600000
"69250","Văcărești",38210000
"69063","Valea Lungă",66720000
"69170","Valea Mare",32500000
"69303","Văleni-Dâmbovița",27890000
"69447","Vârfuri",22060000
"69330","Vișina",68300000
"69394","Vișinești",35780000
"179711","Vlădeni",28770000
"69526","Voinești",81030000
"69615","Vulcana-Băi",28150000
"179640","Vulcana-Pandele",25080000
"69900","Municipiul Craiova",81410000
"70316","Municipiul Băilești",163760000
"70352","Municipiul Calafat",137610000
"70879","Oraș Bechet",29520000
"72007","Oraș Dăbuleni",182860000
"70414","Oraș Filiași",99730000
"70502","Oraș Șegarcea",120080000
"70520","Afumați",69600000
"70566","Almăj",27360000
"70637","Amărăștii de Jos",61190000
"70673","Amărăștii de Sus",36350000
"70726","Apele Vii",59700000
"70744","Argetoaia",84170000
"70940","Bîrca",88970000
"70897","Bistret",122410000
"70968","Botoșești-Paia",29340000
"70986","Brabova",79630000
"71055","Brădești",63070000
"71126","Braloștița",40570000
"71199","Bratovoești",65620000
"71260","Breasta",45200000
"69964","Bucovăț",82640000
"71340","Bulzești",63050000
"71607","Călărași",87740000
"71457","Calopăr",91980000
"71518","Caraula",35940000
"74859","Cârcea",32700000
"74867","Cârna",84380000
"71536","Carpen",62690000
"71572","Castranova",67460000
"74842","Catane",46590000
"71634","Celaru",97480000
"71698","Cerăt",42000000
"71723","Cernătești",57240000
"71787","Cetate",86800000
"71812","Cioroiași",45320000
"71858","Ciupercenii Noi",109530000
"71885","Coșoveni",42390000
"71910","Coțofenii din Dos",45520000
"74875","Coțofenii din Fața",24170000
"71956","Daneți",105780000
"72034","Desa",76690000
"72052","Dioști",62740000
"72098","Dobrești",56350000
"74883","Dobrotești",32910000
"72150","Drăgotești",60130000
"72221","Drănic",80210000
"72276","Fărcaș",47800000
"72383","Galicea Mare",58870000
"74891","Galiciuica",25680000
"72409","Ghercești",50040000
"74907","Ghidici",43620000
"74915","Ghindeni",29340000
"72463","Gighera",129680000
"72579","Gângiova",57460000
"72506","Giubega",52610000
"72533","Giurgița",73500000
"72604","Gogoșu",43070000
"72640","Goicea",58840000
"72677","Goiești",78490000
"72819","Grecești",48270000
"74923","Întorsura",31330000
"70094","Ișalnița",32010000
"72882","Izvoare",51160000
"72926","Leu",112880000
"72953","Lipovu",40760000
"72980","Măceșu de Jos",57430000
"73013","Măceșu de Sus",36200000
"73031","Maglavit",101580000
"73068","Malu Mare",31100000
"73317","Mârșani",65280000
"73102","Melinești",89420000
"73246","Mischii",52010000
"73335","Moțăței",129090000
"73371","Murgași",99730000
"73460","Negoi",50390000
"73503","Orodel",90950000
"73567","Ostroveni",81930000
"73594","Perișor",69480000
"73629","Pielești",65600000
"73665","Piscu Vechi",58550000
"73709","Plenița",88660000
"74931","Plesoi",39620000
"70110","Podari",67940000
"73736","Poiana Mare",163940000
"73772","Predești",43510000
"73852","Radovan",49350000
"73905","Rast",82120000
"73923","Robănești",59700000
"74949","Rojiște",32850000
"73996","Sadova",111590000
"74028","Sălcuța",75560000
"74073","Scăești",39230000
"74108","Seaca de Câmp",36850000
"74135","Seaca de Pădure",57370000
"74171","Secu",29070000
"74224","Siliștea Crucii",34820000
"70174","Șimnicu de Sus",81430000
"74242","Sopot",55430000
"74956","Tălpaș",37640000
"74322","Teasc",48130000
"74359","Terpezița",66840000
"74411","Teslui",73380000
"74509","Țuglui",38700000
"74536","Unirea",47960000
"74554","Urzicuța",60720000
"74581","Valea Stanciului",110480000
"74732","Vârtop",32790000
"74750","Vârvoru de Jos",107860000
"74616","Vela",82560000
"74705","Verbița",45180000
"75098","Municipiul Galați",246020000
"75203","Municipiul Tecuci",86760000
"75338","Oraș Berești",59010000
"75472","Oraș Târgu Bujor",81230000
"75542","Bălăbănești",54960000
"75613","Bălășești",64790000
"75668","Băleni",67550000
"75686","Băneasa",72850000
"75515","Barcea",61390000
"75356","Berești-Meria",96030000
"75766","Brăhășești",43730000
"75711","Braniștea",61950000
"75819","Buciumeni",45050000
"75864","Cavadinești",110160000
"75917","Cerțești",63720000
"76004","Corni",54080000
"75953","Corod",105590000
"76040","Cosmești",45420000
"76111","Costache Negri",27640000
"76139","Cuca",44640000
"76157","Cudalbi",143410000
"77595","Cuza Voda",25560000
"75221","Drăgănești",66200000
"76175","Drăgușeni",93550000
"76255","Fârțănești",88610000
"76282","Foltești",69000000
"76317","Frumușița",108910000
"76353","Fundeni",42320000
"76406","Ghidigeni",70310000
"76497","Gohor",51970000
"76558","Grivița",39450000
"76585","Independența",68250000
"76601","Ivești",89550000
"76638","Jorăști",68250000
"76674","Liești",89120000
"76718","Măstăcani",65220000
"76692","Matca",85750000
"76745","Movileni",40050000
"75258","Munteni",97260000
"76763","Nămoloasa",69670000
"77579","Negrilesti",43800000
"76807","Nicorești",67720000
"76932","Oancea",52270000
"76969","Pechea",116140000
"76996","Piscu",61610000
"77587","Poiana",35310000
"77028","Priponești",55500000
"77561","Rădesti",39300000
"77082","Rediu",43100000
"77126","Scânteiești",50180000
"77153","Schela",44070000
"75114","Șendreni",46910000
"77180","Slobozia Conachi",61340000
"77224","Smârdan",145820000
"77260","Smulți",55630000
"77288","Suceveni",70400000
"77601","Suhurului",18170000
"77377","Țepu",34660000
"77313","Tudor Vladimirescu",54630000
"77331","Tulucești",72620000
"77402","Umbrărești",80920000
"77475","Valea Mărului",53280000
"75150","Vânatori",44920000
"77509","Vârlezi",91730000
"77536","Vlădești",61310000
"100521","Municipiul Giurgiu",46940000
"101190","Oraș Bolintin-Vale",43420000
"104136","Oraș Mihăilești",68430000
"100781","Adunații-Copăceni",78250000
"101001","Băneasa",110960000
"101163","Bolintin-Deal",27000000
"101378","Bucșani",86820000
"101519","Bulbucata",27800000
"101617","Buturugeni",44570000
"101662","Calugăreni",119370000
"101984","Clejani",86230000
"102071","Colibași",28330000
"102106","Comana",103350000
"179748","Cosoba",14380000
"102348","Crevedia Mare",63790000
"102446","Daia",63600000
"102794","Florești-Stoenești",37840000
"102909","Frătești",92030000
"103087","Găiseni",52680000
"103194","Găujani",81020000
"103238","Ghimpați",124640000
"103309","Gogoșari",120680000
"103372","Gostinari",36020000
"103354","Gostinu",51330000
"103407","Grădinari",32540000
"103470","Greaca",32700000
"179757","Herăști",28120000
"103639","Hotarele",47800000
"103693","Iepurești",54600000
"179766","Isvoarele",29370000
"103899","Izvoarele",140080000
"103997","Joița",23790000
"104047","Letca Nouă",77640000
"179739","Malu",35050000
"104225","Mârșa",70360000
"104118","Mihai Bravu",66540000
"104485","Ogrezeni",37710000
"104519","Oinacu",46910000
"104680","Prundu",176510000
"104715","Putineiu",88260000
"104788","Răsuceni",89290000
"104831","Roata de Jos",82850000
"179775","Săbăreni",22920000
"104975","Schitu",76470000
"105106","Singureni",57420000
"100549","Slobozia",96670000
"105295","Stănești",95890000
"105348","Stoenești",48130000
"154709","Toporu",91480000
"105623","Ulmi",43540000
"105776","Valea Dragului",37140000
"105972","Vânătorii Mici",58020000
"105874","Vărăști",47870000
"105909","Vedea",80870000
"77812","Municipiul Târgu Jiu",93330000
"78141","Municipiul Motru",50090000
"79308","Oraș Bumbești-Jiu",214020000
"78258","Oraș Novaci",174850000
"82895","Oraș Rovinari",26320000
"78329","Oraș Tîrgu Cărbunești",131250000
"78454","Oraș Țicleni",72290000
"82430","Oraș Tismana",307790000
"82617","Oraș Turceni",78930000
"78472","Albeni",45110000
"78542","Alimpești",35110000
"78604","Aninoasa",92460000
"78668","Arcani",26970000
"78711","Baia de Fier",120240000
"78748","Bălănești",62810000
"77910","Bălești",78860000
"79004","Bâlteni",91610000
"78828","Bărbătești",37880000
"78873","Bengești-Ciocadia",63280000
"78926","Berlești",57880000
"79077","Bolboși",42060000
"79157","Borăscu",72070000
"79237","Brănești",45810000
"79362","Bumbești-Pițic",36790000
"79406","Bustuchin",60960000
"79736","Câlnic",64260000
"79497","Căpreni",57300000
"79585","Cătunele",32420000
"79656","Ciuperceni",70070000
"79834","Crasna",209080000
"79932","Crușeț",86220000
"80043","Dănciulești",59960000
"80123","Dănești",80920000
"80249","Drăgotești",28930000
"78016","Drăguțești",61510000
"80285","Fărcășești",84060000
"80365","Glogova",42100000
"80427","Godinești",51320000
"80506","Hurezani",38390000
"80560","Ionești",43560000
"80613","Jupânești",57240000
"80677","Lelești",30180000
"80711","Licurici",61650000
"80766","Logrești",68150000
"80846","Mătăsari",46440000
"80908","Mușetești",91890000
"80980","Negomir",53510000
"81095","Padeș",389810000
"81184","Peștișani",216870000
"81264","Plopșoru",80020000
"81380","Polovragi",84950000
"81415","Prigoria",66900000
"81497","Roșia de Amaradia",41900000
"81576","Runcu",272200000
"81754","Săcelu",42070000
"81656","Samarinești",32480000
"81816","Săulești",55730000
"81987","Schela",87650000
"81861","Scoarța",85780000
"82047","Slivilești",61490000
"82136","Stănești",100080000
"82243","Stejari",74550000
"82314","Stoina",41830000
"82680","Țânțăreni",45490000
"82396","Telești",44740000
"82555","Turburea",67540000
"78089","Turcinești",30480000
"82733","Urdari",34270000
"82779","Văgiulești",48010000
"82831","Vladimir",58970000
"83320","Municipiul Miercurea Ciuc",117660000
"83561","Municipiul Gheorgheni",222020000
"83632","Municipiul Toplița",338300000
"83133","Municipiul Odorheiu Secuiesc",47790000
"83428","Oraș Băile Tușnad",1890000
"83464","Oraș Bălan",2330000
"83491","Oraș Borsec",92360000
"83525","Oraș Cristuru Secuiesc",53230000
"83749","Oraș Vlăhița",74440000
"83785","Atid",137780000
"83847","Avrămești",58420000
"83936","Bilbor",227310000
"83151","Brădești",31220000
"83963","Căpâlnița",75640000
"84102","Cârța",81150000
"86461","Ciceu",69410000
"83981","Ciucsângeorgiu",240720000
"84086","Ciumani",96830000
"84148","Corbu",140490000
"84175","Corund",113510000
"86446","Cozmeni",70500000
"84237","Dănești",62930000
"84380","Dârjiu",41960000
"84264","Dealu",96950000
"84344","Ditrău",114490000
"83197","Feliceni",76000000
"84415","Frumoasa",84060000
"84460","Gălăuțaș",29430000
"84558","Joseni",224010000
"84594","Lăzarea",80880000
"86479","Leliceni",35840000
"84629","Lueta",101660000
"84656","Lunca de Jos",131410000
"84754","Lunca de Sus",82610000
"84825","Lupeni",125190000
"86438","Mădăraș",66000000
"84923","Mărtiniș",139350000
"85056","Merești",108460000
"85074","Mihăileni",83590000
"85127","Mugeni",65600000
"85243","Ocland",61290000
"83375","Păuleni-Ciuc",49560000
"85289","Plăieșii de Jos",302520000
"86487","Porumbeni",40870000
"85341","Praid",180030000
"86495","Racu",47400000
"85412","Remetea",106000000
"85467","Săcel",74270000
"85680","Sâncrăieni",53300000
"85760","Sândominic",150500000
"85788","Sânmartin",41640000
"85840","Sânsimion",67440000
"86519","Sântimbru",52940000
"85528","Sărmaș",70120000
"86501","Satu Mare",39890000
"85582","Secuieni",40430000
"85626","Siculeni",39390000
"85984","Șimonești",118280000
"85877","Subcetate",51110000
"85920","Suseni",220920000
"86453","Tomești",67300000
"86133","Tulgheș",244470000
"86188","Tușnad",76640000
"86222","Ulieș",70630000
"86311","Vărșag",76690000
"86339","Voșlăbeni",59520000
"86366","Zetea",192330000
"86687","Municipiul Deva",60030000
"87175","Municipiul Vulcan",87310000
"87291","Municipiul Brad",79980000
"86810","Municipiul Hunedoara",97300000
"87059","Municipiul Lupeni",77730000
"87638","Municipiul Orăștie",38620000
"86990","Municipiul Petroșani",195560000
"87219","Oraș Aninoasa",33610000
"87424","Oraș Călan",101550000
"89561","Oraș Geoagiu",155690000
"87576","Oraș Hațeg",64330000
"87077","Oraș Petrila",308680000
"87665","Oraș Simeria",49750000
"87139","Oraș Uricani",251410000
"88047","Băcia",29730000
"87745","Baia de Criș",89720000
"88092","Băița",111400000
"87843","Balșa",154690000
"87246","Bănița",78160000
"87996","Baru",145710000
"88216","Bătrâna",29600000
"88261","Beriu",184790000
"88350","Blăjeni",86780000
"88449","Boșorod",126770000
"88546","Brănișca",78460000
"88644","Bretea Română",100360000
"88788","Buceș",122830000
"88868","Bucureșci",69090000
"88920","Bulzeștii de Sus",110030000
"89026","Bunila",74090000
"89080","Burjuc",65020000
"86749","Cârjiți",45160000
"89151","Cerbăl",128630000
"89240","Certeju de Sus",86950000
"87362","Crișcior",40190000
"89348","Densuș",136120000
"89428","Dobra",138160000
"91731","General Berthelot",30740000
"86883","Ghelari",46830000
"89687","Gurasada",92950000
"89801","Hărău",49860000
"89856","Ilia",91380000
"89954","Lăpugiu de Jos",104400000
"90066","Lelese",75810000
"90119","Lunca Cernii de Jos",152050000
"90208","Luncoiu de Jos",49520000
"90262","Mărtinești",60820000
"90342","Orăștioara de Sus",229300000
"90431","Pestișu Mic",51270000
"90538","Pui",228790000
"90725","Răchitova",73590000
"90663","Rapoltu Mare",80990000
"90878","Râu de Mori",386320000
"90805","Ribița",73000000
"90994","Romos",102040000
"91116","Sălașu de Sus",223030000
"91232","Sântămăria-Orlea",67800000
"91054","Sarmizegetusa",73120000
"91330","Șoimuș",68590000
"86936","Teliucu Inferior",39500000
"91447","Tomești",59420000
"91535","Toplița",50750000
"91624","Totești",22030000
"91688","Turdaș",29480000
"91937","Vălișoara",34040000
"91795","Vața de Jos",202630000
"91982","Vețel",113890000
"92097","Vorța",102860000
"92177","Zam",161880000
"92658","Municipiul Slobozia",126720000
"92701","Municipiul Fetești",101190000
"100683","Municipiul Urziceni",53570000
"92836","Oraș Amara",70340000
"93067","Oraș Căzănești",54290000
"102749","Oraș Fierbinți-Târg",57060000
"92765","Oraș Țăndărei",113250000
"100754","Adâncata",46810000
"92783","Albești",59160000
"100852","Alexeni",43580000
"92872","Andrășești",46280000
"100870","Armășești",47410000
"100923","Axintele",121840000
"92907","Balaciu",89320000
"180064","Bărbulești",15090000
"101056","Bărcănești",111170000
"179784","Boranești",32820000
"92989","Bordușani",222180000
"101243","Brazii",22370000
"93021","Bucu",43010000
"179793","Buești",25860000
"100709","Ciocârlia",15780000
"93101","Ciochina",95870000
"93156","Ciulnița",65670000
"93209","Cocora",52190000
"179971","Colelia",37440000
"93236","Cosâmbești",47500000
"102240","Coșereni",44050000
"102641","Drăgoești",47450000
"102703","Dridu",57870000
"93575","Făcăeni",240890000
"103283","Gârbovi",78410000
"93600","Gheorghe Doja",73960000
"93628","Gheorghe Lazăr",50420000
"93646","Giurgeni",128900000
"93717","Grindu",54310000
"93735","Grivița",83210000
"180046","Gura Ialomiței",68250000
"103862","Ion Roată",43410000
"103960","Jilavele",53010000
"179800","Maia",25940000
"100736","Manasia",34740000
"179980","Mărculești",43640000
"93995","Mihail Kogălniceanu",86270000
"94045","Miloșești",51800000
"179999","Moldoveni",25370000
"94081","Movila",82270000
"104270","Movilița",36210000
"94107","Munteni-Buzău",54030000
"179819","Ograda",61870000
"94161","Perieți",79450000
"180000","Platonești",41700000
"94269","Reviga",88160000
"179828","Roșiori",23830000
"94330","Sălcioara",59340000
"180019","Sărateni",31450000
"94376","Săveni",93250000
"94429","Scânteia",81550000
"94456","Sfântu Gheorghe",71630000
"105026","Sinești",68090000
"94492","Stelnica",135010000
"94535","Sudiți",58550000
"179702","Traian",46810000
"94688","Valea Ciorii",52480000
"105794","Valea Măcrișului",48600000
"94795","Vlădeni",128940000
"95060","Municipiul Iași",93910000
"95391","Municipiul Pașcani",75420000
"95355","Oraș Hârlau",35110000
"98373","Oraș Podu Iloaiei",48590000
"95471","Oraș Târgu Frumos",21070000
"95612","Alexandru I. Cuza",49500000
"95667","Andrieșeni",92490000
"95747","Aroneanu",39000000
"100273","Balș",32640000
"95792","Bălțați",45160000
"95088","Bârnova",41220000
"95872","Belcești",109560000
"95943","Bivolari",73770000
"96058","Brăești",53090000
"96110","Butea",37290000
"96147","Ceplenița",45200000
"100362","Ciohorani",14040000
"96192","Ciortești",64150000
"96254","Ciurea",47720000
"96334","Coarnele Caprei",44350000
"96370","Comarna",47060000
"100282","Costești",19240000
"96423","Costuleni",70120000
"96478","Cotnari",103530000
"96593","Cozmești",43500000
"96637","Cristești",53400000
"96664","Cucuteni",28220000
"96717","Dagâța",46010000
"96815","Deleni",151200000
"96888","Dobrovăț",93030000
"96904","Dolhești",59690000
"100308","Dragușeni",22650000
"96940","Dumești",71380000
"97009","Erbiceni",79000000
"100317","Fântânele",30800000
"97063","Focuri",62680000
"97090","Golăiești",53960000
"97189","Gorban",57450000
"97241","Grajduri",41200000
"97321","Gropnița",81720000
"97394","Grozești",27280000
"97438","Hălăucești",47510000
"100326","Hărmănești",27210000
"97465","Heleșteni",33930000
"95159","Holboca",50040000
"97517","Horlești",50870000
"95499","Ion Neculce",77030000
"97553","Ipatele",46720000
"97606","Lespezi",52690000
"97679","Lețcani",58550000
"97722","Lungani",63370000
"97777","Mădârjac",52630000
"97811","Mircești",19890000
"97875","Mironeasa",46670000
"97919","Miroslava",82570000
"98051","Miroslovești",57110000
"98113","Mogoșești",67750000
"98168","Mogoșești-Siret",38210000
"98202","Moșna",28330000
"98220","Motca",36580000
"98257","Movileni",79290000
"98300","Oțeleni",43930000
"98337","Plugari",55020000
"98435","Popești",72630000
"98505","Popricani",69620000
"98603","Prisăcani",59920000
"98649","Probota",78660000
"100335","Rachițeni",16200000
"98685","Răducăneni",87490000
"95239","Rediu",45100000
"98738","Românești",38590000
"100344","Roșcani",37990000
"98774","Ruginoasa",57830000
"98916","Scânteia",41810000
"99290","Șcheia",40570000
"98827","Schitu Duca",114540000
"98998","Scobinți",71080000
"99058","Sinești",83430000
"99370","Șipote",89680000
"99101","Sirețel",55900000
"99165","Stolniceni-Prăjescu",63470000
"99209","Strunga",71310000
"99441","Tansa",35600000
"99478","Tătăruși",65420000
"99673","Țibana",71610000
"99780","Țibănești",94070000
"99879","Țigănași",64410000
"99539","Todirești",44230000
"95293","Tomești",37110000
"99600","Trifești",56980000
"99922","Țuțora",38070000
"96003","Ungheni",46300000
"100353","Valea Lupului",10630000
"99968","Valea Seacă",35870000
"100086","Vânători",52070000
"100004","Victoria",62160000
"100148","Vlădeni",79340000
"100219","Voinești",63590000
"179221","Oraș Bragadiru",21790000
"100576","Oraș Buftea",54870000
"179285","Oraș Chitila",12540000
"179409","Oraș Măgurele",45150000
"179481","Oraș Otopeni",31540000
"179515","Oraș Pantelimon",68770000
"179533","Oraș Popești Leordeni",55810000
"179551","Oraș Voluntari",37400000
"102543","1 Decembrie",15200000
"100834","Afumați",63250000
"100969","Balotești",51220000
"101145","Berceni",27330000
"101298","Brănești",53260000
"101742","Cernica",38730000
"179249","Chiajna",16040000
"101902","Ciolpani",41550000
"101957","Ciorogârla",34470000
"102035","Clinceni",23670000
"179588","Copăceni",14460000
"102160","Corbeanca",30180000
"102213","Cornetu",15190000
"102525","Dărăști-Ilfov",15130000
"102473","Dascălu",36480000
"179310","Dobroiești",11330000
"102570","Domnești",37730000
"102605","Dragomirești-Vale",31380000
"103130","Găneasa",45640000
"179347","Glina",28870000
"103443","Grădiștea",33120000
"103513","Gruiu",65720000
"179383","Jilava",26760000
"104243","Moara Vlăsiei",63090000
"179463","Mogoșoaia",26430000
"104421","Nuci",51990000
"104546","Periș",77860000
"104582","Petrăchioaia",57460000
"105160","Snagov",90590000
"105419","Ștefăneștii de Jos",29370000
"105570","Tunari",31730000
"105936","Vidra",70180000
"106318","Municipiul Baia Mare",233470000
"106559","Municipiul Sighetu Marmației",135360000
"106684","Oraș Baia Sprie",96020000
"106746","Oraș Borșa",424120000
"106782","Oraș Cavnic",23590000
"108017","Oraș Dragomiresti",101090000
"108892","Oraș Săliștea de Sus",64770000
"108963","Oraș Seini",58910000
"109176","Oraș Șomcuța Mare",120400000
"106817","Oraș Târgu Lăpuș",247350000
"106461","Oraș Tăuții-Măgherăuș",120650000
"109265","Oraș Ulmeni",81490000
"106979","Oraș Vișeu de Sus",443060000
"107001","Ardusat",31090000
"107047","Ariniș",27130000
"107083","Asuaju de Sus",58040000
"107118","Băița de sub Codru",51290000
"107154","Băiuț",113500000
"107314","Bârsana",73140000
"107190","Băsești",53920000
"107234","Bicaz",39010000
"107270","Bistra",132290000
"107350","Bocicoiu Mare",24020000
"107403","Bogdan Vodă",33850000
"107430","Boiu Mare",59540000
"107485","Botiza",74800000
"107519","Budești",85260000
"107546","Călinești",66120000
"107715","Câmpulung la Tisa",33480000
"107582","Cernești",96040000
"107662","Cicârlău",75000000
"179837","Coas",26560000
"179846","Coltău",12950000
"107733","Copalnic-Mănăștur",117450000
"107868","Coroieni",66930000
"107920","Cupșeni",89560000
"107975","Desești",144090000
"108035","Dumbrăvița",51670000
"108106","Fărcașa",48410000
"179855","Gărdani",18610000
"108151","Giulești",82800000
"106363","Groși",23530000
