Judet;Localitate;Siruta;Total numar animale localitate;;;;Cate curti au un nr de bovine dintr-un interval;;;;Cate curti au un nr de ovine dintr-un interval;;;;Cate curti au un nr de caprine dintr-un interval;;;;Cate curti au un nr de porci dintr-un interval;;;
;;;bovine;ovine;caprine;porci;Intre 1 si 2;Intre 3 si 4;Intre 5 si 9;Peste 9;Intre 1 si 5;Intre 6 si 14;Intre 15 si 49;Peste 49;Intre 1 si 2;Intre 3 si 9;Intre 10 si 19;Peste 19;Intre 1 si 2;Intre 3 si 4;Intre 5 si 14;Peste 14
Iasi;Iugani;97839;157;302;163;349;18;9;1;3;3;3;0;2;0;0;0;3;171;19;6;0
Iasi;Izvoarele;97848;137;173;0;155;43;12;6;0;0;0;1;1;0;0;0;0;48;17;4;0
Iasi;Jigoreni;99824;157;272;112;58;60;11;7;0;13;8;3;1;3;1;0;2;7;8;2;0
Iasi;Kogalniceni;95630;138;1111;13;109;30;5;11;1;0;3;3;4;0;0;1;0;20;8;9;0
Iasi;Larga-Jijia;98284;326;6;4;12;51;30;13;2;3;0;0;0;0;1;0;0;9;1;0;0
Iasi;Leahu-Nacu;96842;21;5;3;15;10;0;1;0;1;0;0;0;0;1;0;0;12;0;0;0
Iasi;Lespezi;97615;403;157;21;150;23;16;14;10;1;1;1;1;5;4;0;0;36;21;4;0
Iasi;Letcani;97688;554;633;460;442;88;44;24;8;5;6;1;3;5;8;3;5;117;22;23;1
Iasi;Liteni;95890;542;1425;86;585;145;33;29;5;10;11;4;11;3;3;0;1;171;45;18;3
Iasi;Luceni;100040;150;363;9;60;29;21;3;2;3;3;2;1;2;1;0;0;2;0;1;2
Iasi;Lunca;95444;1123;878;3;3;25;5;3;6;6;3;0;1;0;1;0;0;2;0;0;0
Iasi;Lunca;97287;7;0;0;15;5;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0
Iasi;Lunca Cetatuii;96307;57;86;29;31;21;4;2;0;1;0;0;1;0;1;0;1;29;0;0;0
Iasi;Lunca Rates;98961;51;204;3;33;18;4;2;0;0;1;0;2;0;1;0;0;13;4;0;0
Iasi;Luncasi;97456;157;723;37;206;38;7;2;3;5;3;1;2;1;0;0;1;55;12;12;0
Iasi;Lungani;97731;276;910;162;210;80;23;10;1;3;1;2;6;0;1;0;2;65;16;8;0
Iasi;Lungani;100237;392;1767;0;58;26;18;13;5;1;10;5;8;0;0;0;0;10;3;2;1
Iasi;Luparia;96566;48;276;4;50;19;2;1;0;0;3;2;1;0;1;0;0;15;7;0;0
Iasi;Macaresti;98621;206;120;49;207;50;13;4;3;9;6;2;0;14;6;0;0;66;17;6;1
Iasi;Madarjac;97786;357;453;56;142;78;23;18;2;12;4;0;4;0;3;0;1;40;4;3;2
Iasi;Madarjesti;95836;128;1066;184;156;38;8;5;1;2;7;5;5;0;0;0;3;33;3;6;2
Iasi;Malaesti;97367;248;1249;7;196;31;14;15;4;11;4;5;5;1;2;0;0;32;12;14;0
Iasi;Manastirea;96762;243;1259;161;176;106;22;2;2;14;2;2;8;4;1;1;2;149;2;1;0
Iasi;Manjesti;98159;127;250;82;7;29;10;7;0;0;1;0;1;0;0;0;2;1;0;1;0
Iasi;Manzatesti;96030;189;405;244;63;43;13;9;2;0;2;4;3;1;3;2;3;23;4;3;0
Iasi;Maxut;96851;345;927;150;161;114;10;5;3;0;7;3;3;9;0;1;2;96;7;2;0
Iasi;Medeleni;97152;41;0;0;13;18;1;3;0;0;0;0;0;0;0;0;0;5;0;1;0
Iasi;Miclauseni;96138;44;17;12;56;16;3;0;1;1;1;0;0;4;1;0;0;18;5;2;0
Iasi;Mihail Kogalniceanu;99904;432;661;249;142;56;24;20;10;0;0;2;5;0;0;0;3;44;6;5;1
Iasi;Mircesti;97820;68;275;59;151;30;6;1;0;2;2;1;2;3;1;0;1;63;14;2;0
Iasi;Mironeasa;97884;447;2254;1440;525;129;43;18;1;1;2;1;10;2;1;1;10;156;62;12;0
Iasi;Miroslava;97928;173;1509;68;82;19;17;5;3;1;1;2;5;2;2;0;2;26;0;3;1
Iasi;Miroslovesti;98060;410;680;120;674;150;44;12;0;28;9;2;3;0;9;4;1;251;68;7;0
Iasi;Mitesti;98088;62;424;133;74;17;5;3;0;0;1;0;3;0;1;0;2;31;8;1;0
Iasi;Mitoc;99432;155;1848;47;139;36;5;9;3;1;5;3;7;0;0;0;1;56;9;4;0
Iasi;Moara Ciornei;99726;19;171;0;4;12;1;0;0;1;0;3;1;0;0;0;0;3;0;0;0
Iasi;Mogosesti;98122;423;312;545;73;117;29;18;2;0;3;0;4;1;0;0;7;6;5;4;1
Iasi;Mogosesti-Siret;98177;763;746;58;91;40;11;4;2;1;0;0;4;1;0;0;1;40;5;2;0
Iasi;Moimesti;98550;90;240;0;40;33;6;2;1;3;3;0;1;0;0;0;0;11;1;0;1
Iasi;Moreni;98630;318;284;23;229;50;11;11;1;15;6;2;2;5;3;0;0;62;12;15;0
Iasi;Mosna;98211;228;799;201;306;110;17;3;1;19;30;0;3;13;3;0;2;185;16;3;0
Iasi;Motca;98239;401;350;303;797;112;32;9;6;28;6;3;2;21;9;1;2;238;98;14;0
Iasi;Movileni;97492;38;160;0;12;4;5;3;0;1;0;0;1;0;0;0;0;5;1;0;0
Iasi;Movileni;98266;328;34;79;39;38;19;3;7;1;2;1;0;2;2;0;1;11;3;0;1
Iasi;Muncelu de Sus;98186;170;1490;109;261;61;14;3;1;2;3;0;5;0;0;2;2;102;19;6;0
Iasi;Munteni;95907;183;2782;73;230;89;11;6;0;4;8;11;19;3;2;0;2;73;11;10;1
Iasi;Oboroceni;97508;57;692;88;61;20;3;0;1;2;0;0;3;2;0;0;1;8;6;4;0
Iasi;Obrijeni;98471;96;248;6;13;30;9;4;0;3;2;1;1;0;1;0;0;2;0;1;0
Iasi;Onesti;98364;31;361;11;0;22;1;0;0;2;1;0;2;0;0;1;0;0;0;0;0
Iasi;Opriseni;99959;174;275;67;151;48;14;7;0;3;2;0;4;2;3;1;1;52;8;6;0
Iasi;Oproaia;99735;18;0;29;12;13;0;0;0;0;0;0;0;0;2;1;0;1;3;0;0
Iasi;Orzeni;95195;25;494;4;12;12;0;2;0;0;0;0;4;0;1;0;0;0;0;1;0
Iasi;Osoi;96389;192;101;60;126;36;5;3;5;3;4;3;0;4;2;0;1;45;7;4;1
Iasi;Osoi;99085;224;2;355;6;52;13;12;3;1;0;0;0;0;0;0;3;0;0;1;0
Iasi;Oteleni;98319;264;2711;502;140;112;17;7;2;10;1;5;15;2;1;0;8;60;9;5;0
Iasi;Padureni;97296;87;206;0;129;21;9;2;1;0;0;0;3;0;0;0;0;87;1;4;0
Iasi;Padureni;98480;49;136;9;42;5;1;6;0;2;0;1;1;0;1;0;0;2;1;0;2
Iasi;Parcovaci;95373;534;4089;51;196;261;34;7;2;7;8;3;16;0;3;3;0;76;17;5;0
Iasi;Pascani;95408;662;337;223;7960;50;15;9;9;11;7;3;3;8;6;0;3;1;1;2;2
Iasi;Paun;95113;127;231;318;46;15;7;9;2;43;0;1;1;35;2;1;3;40;1;0;0
Iasi;Pausesti;96995;538;2525;95;289;117;42;26;6;1;4;5;17;1;1;0;1;93;26;11;1
Iasi;Perieni;98676;256;1216;84;397;134;10;2;0;9;24;4;7;10;4;1;1;168;21;13;1
Iasi;Petresti;97161;207;167;4;31;43;10;12;2;1;5;5;0;0;1;0;0;10;6;0;0
Iasi;Petrosica;96361;21;1;0;22;18;0;0;0;1;0;0;0;0;0;0;0;12;2;0;0
Iasi;Picioru Lupului;96316;111;189;54;53;16;9;2;2;0;0;0;1;0;0;0;1;33;3;1;0
Iasi;Pietraria;95122;44;517;375;51;12;2;3;0;17;0;1;3;20;3;1;3;39;3;0;0
Iasi;Pietris;96931;86;3;7;45;35;5;4;0;1;0;0;0;1;1;0;0;22;5;0;0
Iasi;Pietrosu;99502;273;1537;197;273;53;18;11;7;3;9;2;5;1;1;0;3;17;11;27;0
Iasi;Piscu Rusului;96771;148;209;64;34;35;13;5;1;3;1;1;2;1;0;0;2;27;0;0;0
Iasi;Plugari;98346;350;4092;114;130;165;13;7;2;31;34;11;11;0;2;0;2;49;16;0;0
Iasi;Pocreaca;98863;67;345;119;7;22;1;2;2;51;0;0;1;0;2;0;2;7;0;0;0
Iasi;Podisu;95845;230;1733;4;407;54;27;10;0;2;3;1;5;0;1;0;0;74;26;11;6
Iasi;Podolenii de Jos;96619;242;848;104;137;46;6;5;4;1;1;2;3;1;1;1;2;71;9;3;0
Iasi;Podolenii de Sus;96628;221;873;128;229;76;9;4;3;2;6;0;4;1;3;0;1;149;8;1;0
Iasi;Podu Hagiului;97214;115;210;1;139;52;5;0;1;0;0;0;1;1;0;0;0;58;7;4;0
Iasi;Podu Iloaiei;98382;327;2429;235;160;34;22;9;9;0;4;8;15;1;0;1;4;7;0;4;5
Iasi;Podu Jijiei;97170;114;27;0;37;25;5;9;1;0;0;1;0;0;0;0;0;18;3;0;0
Iasi;Poiana;96860;67;862;23;96;38;7;0;0;0;0;0;4;1;1;1;0;64;1;2;0
Iasi;Poiana;98881;134;1468;323;140;27;10;5;2;11;9;1;10;7;12;3;4;58;3;5;1
Iasi;Poiana cu Cetate;97303;25;0;171;54;11;2;1;0;0;0;0;0;0;0;1;1;32;2;1;0
Iasi;Poiana de Sus;99744;66;20;7;8;53;2;0;0;3;1;0;0;0;1;0;0;2;2;0;0
Iasi;Poiana Manastirii;99753;62;1274;11;43;38;4;0;0;6;6;2;5;4;1;0;0;29;1;0;0
Iasi;Poiana Marului;96174;156;1042;14;104;36;8;8;3;8;4;1;6;2;0;1;0;22;2;7;0
Iasi;Poiana Scheii;99352;111;2022;25;106;36;11;2;0;0;2;1;10;0;0;0;1;39;13;2;0
Iasi;Poieni;98872;197;184;55;51;12;5;10;5;2;1;1;2;1;3;0;1;13;2;2;1
Iasi;Poienile;96780;71;2;0;25;18;3;6;0;1;0;0;0;0;0;0;0;24;0;0;0
Iasi;Popesti;98444;354;2334;348;81;91;24;12;5;26;16;5;12;6;7;1;6;8;2;8;0
Iasi;Popricani;98514;200;647;370;146;76;12;9;1;1;4;3;3;0;0;0;1;23;15;6;1
Iasi;Potangeni;98293;342;806;27;16;75;18;5;4;2;5;0;2;3;1;1;0;11;1;0;0
Iasi;Prigoreni;95596;115;382;0;29;48;11;1;0;0;1;1;2;0;0;0;0;6;4;1;0
Iasi;Prisacani;98612;455;2957;759;605;94;34;12;4;19;21;10;14;14;28;5;7;152;28;30;1
Iasi;Probota;98658;1099;1253;45;247;81;10;6;4;7;7;7;6;4;3;0;1;70;12;10;1
Iasi;Proselnici;98006;83;8;2;33;26;7;5;0;0;1;0;0;1;0;0;0;17;0;0;1
Iasi;Rachiteni;97857;71;300;0;218;19;3;3;1;0;0;0;1;0;0;0;0;105;12;3;0
Iasi;Radeni;99637;143;519;84;127;76;8;2;0;17;8;6;3;3;4;1;1;38;19;1;0
Iasi;Raducaneni;98694;529;2518;334;774;105;28;17;11;0;1;2;20;1;3;0;9;264;32;32;4
Iasi;Rasboieni;99833;211;625;266;115;47;17;11;2;14;5;1;3;2;1;1;2;15;11;3;1
Iasi;Razboieni;95603;177;2689;879;132;92;11;6;0;2;1;0;9;0;2;0;4;17;3;4;3
Iasi;Recea;99842;66;144;108;40;24;8;1;0;10;1;0;1;0;4;0;1;12;4;1;0
Iasi;Rediu;95248;178;582;712;81;20;8;10;2;0;0;0;3;1;1;0;5;34;2;2;1
Iasi;Rediu;96101;93;562;0;103;31;10;1;0;0;0;0;3;0;0;0;0;16;8;3;1
Iasi;Rediu;98809;261;927;57;645;65;18;11;2;8;14;1;3;0;1;1;1;49;12;32;11
Iasi;Rediu;98970;29;183;20;78;13;0;1;0;0;0;0;1;0;0;0;1;10;1;0;1
Iasi;Rediu Aldei;95774;193;0;4;89;42;9;6;4;0;0;0;0;1;1;0;0;11;8;3;1
Iasi;Rediu Mitropoliei;98569;57;87;0;48;15;2;5;0;1;5;1;0;0;0;0;0;9;7;1;0
Iasi;Romanesti;98747;735;1355;118;197;83;40;12;10;7;4;0;6;1;0;0;2;77;13;2;1
Iasi;Roscani;99646;230;517;160;165;56;10;3;2;6;4;0;4;5;0;0;3;38;9;5;2
Iasi;Rosu;98729;231;1272;198;205;49;10;18;1;3;1;2;10;0;1;0;3;96;10;7;1
Iasi;Rotaria;96236;28;224;48;30;13;2;1;0;2;0;0;2;1;0;0;1;18;2;0;0
Iasi;Ruginoasa;98783;399;1932;126;767;75;25;19;4;15;20;8;10;2;0;0;2;38;22;47;9
Iasi;Runcu;99762;132;235;144;2;48;10;5;1;4;2;1;1;4;0;0;2;2;0;0;0
Iasi;Rusenii Noi;95202;59;289;8;11;14;7;3;0;0;0;0;1;0;1;0;0;3;1;1;0
Iasi;Rusenii Vechi;95211;63;228;47;37;16;6;1;1;0;1;0;3;0;1;1;1;12;0;3;0
Iasi;Sacaresti;96708;128;426;3;114;29;7;5;2;12;3;1;2;0;1;0;0;25;4;4;1
Iasi;Salageni;97429;12;306;38;20;5;1;0;0;2;2;1;1;2;0;0;1;10;0;1;0
Iasi;Sangeri;97385;176;758;1;259;32;22;7;1;4;6;3;3;1;0;0;0;19;15;24;0
Iasi;Sarca;95854;119;515;89;256;63;5;3;0;1;2;3;3;0;0;0;2;80;8;6;3
Iasi;Satu Nou;95916;222;822;194;413;106;12;7;0;5;15;12;4;2;7;1;1;128;35;13;1
Iasi;Satu Nou;98890;49;151;75;102;31;2;0;0;37;6;0;0;5;1;0;1;46;5;3;0
Iasi;Satu Nou;99147;253;114;0;34;9;3;11;7;0;0;0;1;0;0;0;0;6;3;2;0
Iasi;Satu Nou;99361;69;0;0;33;25;8;1;0;0;0;0;0;0;0;0;0;18;1;1;0
Iasi;Saveni;97376;258;1677;67;185;77;27;8;0;12;8;1;3;7;6;0;1;39;18;6;1
Iasi;Scanteia;98925;301;902;46;328;69;18;10;2;0;1;0;8;0;0;0;1;52;15;5;2
Iasi;Scheia;95649;269;110;0;237;51;6;2;3;0;0;2;1;0;0;0;0;41;21;12;0
Iasi;Scheia;99307;145;769;0;195;54;17;1;0;0;0;0;5;0;0;0;0;73;21;2;0
Iasi;Schitu Duca;98836;249;124;60;86;26;6;5;2;36;3;1;0;6;8;1;0;23;5;4;0
Iasi;Schitu Hadambului;97893;60;92;0;77;3;2;2;1;0;0;0;1;0;0;0;0;4;1;0;1
Iasi;Schitu Stavnic;100246;65;185;180;42;15;1;3;2;1;0;0;1;2;0;0;1;15;1;2;0
Iasi;Scobalteni;98426;122;299;0;3;23;19;4;0;0;0;0;1;0;0;0;0;3;0;0;0
Iasi;Scobinti;99003;418;1481;9;462;111;32;11;5;12;10;3;8;1;2;0;0;122;14;18;5
Iasi;Scoposeni;97223;207;775;176;260;56;18;7;0;4;7;1;4;0;0;0;1;88;8;9;2
Iasi;Scoposeni;97544;127;1137;0;70;15;11;10;1;0;1;3;9;0;0;0;0;18;6;3;0
Iasi;Sculeni;100059;103;72;0;54;25;8;2;2;1;0;1;1;0;0;0;0;5;0;6;0
Iasi;Sendreni;100077;76;535;26;32;38;5;1;0;14;7;6;1;0;0;0;1;8;2;2;0
Iasi;Serbesti;96245;82;2056;262;113;19;3;5;1;2;4;7;7;2;0;0;7;74;1;3;0
Iasi;Sinesti;99067;348;1148;372;40;94;18;12;6;1;3;5;8;0;1;1;8;6;3;1;1
Iasi;Sipote;99389;151;897;0;92;63;8;6;1;7;10;1;6;0;0;0;0;48;3;2;0
Iasi;Siretel;99110;1653;4593;216;868;118;73;71;46;13;6;4;22;25;10;0;2;120;47;50;8
Iasi;Slobozia;96325;131;660;31;75;36;11;5;1;0;0;0;2;0;0;0;1;56;1;2;0
Iasi;Slobozia;96879;121;742;0;158;62;2;2;2;3;6;1;4;0;0;0;0;86;8;2;0
Iasi;Slobozia;98907;154;1337;183;8;31;5;3;2;37;1;0;5;4;10;2;2;5;1;0;0
Iasi;Slobozia;99156;650;633;46;242;36;37;31;19;4;2;2;4;4;0;0;1;47;21;12;1
Iasi;Slobozia;100255;166;474;476;157;33;4;7;4;1;1;3;1;4;4;0;3;100;7;0;0
Iasi;Soci;98097;428;588;146;593;137;42;5;4;11;12;1;4;6;1;1;3;197;61;10;0
Iasi;Sodomeni;95453;166;471;66;93;50;16;5;1;28;14;0;2;0;3;1;1;13;12;4;0
Iasi;Solonet;95970;89;637;413;85;35;2;0;2;2;0;0;1;0;3;0;1;13;1;1;1
Iasi;Sorogari;95783;32;0;92;12;8;1;1;1;0;0;0;0;2;0;0;2;4;0;1;0
Iasi;Spineni;95738;241;1719;316;188;42;7;12;5;0;0;0;9;0;0;1;3;31;8;5;4
Iasi;Spinoasa;97036;69;254;83;18;18;2;4;1;2;0;2;1;0;0;0;2;3;0;2;0
Iasi;Spranceana;97045;3;0;15;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Iasi;Stanca;96414;44;258;245;29;16;5;0;0;0;0;1;1;0;3;0;1;15;0;1;0
Iasi;Stanca;100068;193;0;0;20;43;8;8;4;0;0;0;0;0;0;0;0;2;1;2;0
Iasi;Stejarii;99913;107;99;3;185;41;7;3;0;3;4;2;0;2;0;0;0;21;10;8;2
Iasi;Sticlaria;99030;729;3202;125;592;126;61;30;8;30;22;1;15;4;7;1;2;161;37;19;4
Iasi;Stolniceni-Prajescu;99174;448;335;107;192;90;24;13;5;15;3;2;2;8;1;0;2;51;18;6;0
Iasi;Stornesti;99094;257;2361;508;21;112;21;4;2;0;1;0;16;0;2;0;8;1;0;2;0
Iasi;Stroesti;99593;68;293;10;79;11;2;3;2;8;5;3;1;0;0;1;0;26;1;0;1
Iasi;Strunga;99218;621;430;59;89;24;12;3;4;0;0;1;4;0;0;0;1;31;6;3;0
Iasi;Suhulet;99469;296;1119;958;264;68;19;15;4;25;18;0;6;12;35;8;8;56;20;10;1
Iasi;Tabara;95989;189;3384;981;251;69;8;8;2;9;4;4;9;5;6;1;10;55;19;9;2
Iasi;Tansa;95925;153;429;142;199;55;6;6;2;2;7;0;3;1;1;0;1;81;14;5;0
Iasi;Tansa;99450;275;1172;419;307;79;18;10;4;33;9;2;6;5;10;3;4;54;19;14;3
Iasi;Targu Frumos;95480;385;642;87;38;112;20;7;3;2;7;2;2;1;0;0;2;3;0;5;0
Iasi;Tarnita;96799;67;0;5;49;11;3;4;1;0;0;0;0;0;1;0;0;41;2;0;0
Iasi;Tatarusi;99487;337;1142;12;204;95;40;10;1;1;2;0;7;1;0;1;0;11;14;20;0
Iasi;Tautesti;95275;140;0;0;32;5;5;2;4;0;0;0;0;0;0;0;0;14;2;1;0
Iasi;Tibana;99682;88;288;58;63;41;7;3;0;8;5;0;2;2;0;1;1;21;5;4;0
Iasi;Tibanesti;99799;201;1542;257;207;58;18;11;0;30;6;1;8;4;4;2;3;12;17;12;2
Iasi;Tiganasi;99888;369;1017;35;335;93;23;16;5;3;11;8;6;0;3;0;1;58;25;14;3
Iasi;Tipilesti;98578;81;68;9;79;28;10;1;0;4;2;1;0;0;1;0;0;9;6;6;0
Iasi;Todirel;95131;139;0;75;46;15;12;12;0;0;0;0;0;2;1;1;1;37;1;0;0
Iasi;Todiresti;99548;852;3343;206;305;193;40;28;7;75;29;14;18;8;2;0;2;43;22;20;1
Iasi;Tomesti;95300;209;113;0;56;27;6;10;8;0;0;1;1;0;0;0;0;37;4;0;0
Iasi;Topile;99995;71;453;67;15;26;1;5;0;23;6;2;3;10;9;1;0;14;0;0;0
Iasi;Totoesti;97054;293;1738;34;25;66;18;9;4;1;1;2;9;1;0;0;1;3;2;2;0
Iasi;Traian;95998;23;171;65;22;11;3;0;0;2;0;0;2;1;0;1;1;9;3;0;0
Iasi;Trifesti;99619;381;1109;248;251;99;29;9;3;13;7;3;9;10;3;0;5;78;16;7;1
Iasi;Tudor Vladimirescu;98195;116;1498;221;83;24;7;4;2;2;3;0;6;2;3;1;4;33;6;1;0
Iasi;Tufestii de Sus;98989;59;612;0;45;24;2;3;0;0;2;0;2;0;0;0;0;24;4;0;0
Iasi;Tungujei;99851;187;805;416;69;59;12;5;2;14;5;3;2;4;12;1;4;9;3;6;0
Iasi;Tutora;99931;311;742;169;310;73;19;13;2;11;16;4;2;7;4;4;3;43;13;12;2
Iasi;Uda;99511;394;1395;215;468;112;37;15;3;11;3;2;8;2;5;0;4;28;17;28;3
Iasi;Ulmi;95934;150;253;4;199;54;11;6;0;0;0;0;2;0;1;0;0;84;12;6;0
Iasi;Ungheni;96049;287;750;44;86;32;15;9;7;3;4;6;6;3;4;2;0;27;4;2;1
Iasi;Uricani;98015;77;1176;743;39;10;8;5;1;1;0;1;6;0;0;0;5;15;0;0;1
Iasi;Ursaresti;97866;26;3;1;35;12;3;0;0;1;0;0;0;1;0;0;0;10;2;1;0
Iasi;Ursita;97900;167;0;261;83;35;16;9;1;0;0;0;0;0;0;0;2;43;7;0;0
Iasi;Ursoaia;98765;249;791;136;52;31;5;8;6;2;0;1;3;0;0;1;1;16;1;3;0
Iasi;Vadu Vejei;99771;77;616;40;30;43;3;2;0;1;0;0;4;2;1;0;1;0;0;2;1
Iasi;Valcelele;100200;58;0;44;74;22;5;0;1;0;0;0;0;0;0;0;1;61;1;1;0
Iasi;Valcica;99520;113;892;26;119;27;14;4;1;1;2;1;6;0;0;0;1;15;1;13;0
Iasi;Valea Adanca;98024;23;0;0;6;6;3;1;0;0;0;0;0;0;0;0;0;6;0;0;0
Iasi;Valea Lunga;95220;45;62;13;18;17;6;0;0;0;0;0;1;0;0;1;0;5;2;1;0
Iasi;Valea Lupului;95284;81;10;221;103;20;7;2;1;0;1;0;0;0;2;1;2;39;3;3;1
Iasi;Valea Oilor;95863;202;1670;244;377;75;19;3;1;1;4;6;10;0;2;0;3;46;16;19;4
Iasi;Valea Racului;96575;75;119;20;31;29;7;1;0;3;1;0;1;0;1;1;0;15;3;0;0
Iasi;Valea Satului;97312;105;1147;448;183;51;7;2;0;0;0;0;4;0;0;0;6;121;5;0;1
Iasi;Valea Seaca;99977;279;377;39;21;49;11;6;6;25;4;0;2;12;2;1;0;2;1;2;0
Iasi;Valea Ursului;98033;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
Iasi;Valenii;99860;65;100;159;21;23;7;3;0;7;9;0;0;3;3;0;1;5;3;0;0
Iasi;Vama;98499;59;525;0;7;5;2;3;1;1;0;1;2;0;0;0;0;2;1;0;0
Iasi;Vanatori;98587;222;42;339;32;30;4;1;7;1;1;1;0;0;0;0;2;2;0;1;1
Iasi;Vanatori;100095;292;1438;160;231;71;26;9;4;11;9;2;7;7;2;0;1;32;7;16;1
Iasi;Vascani;98818;409;1198;6;518;44;19;15;12;4;11;6;7;0;1;0;0;10;5;22;12
Iasi;Verseni;98104;299;723;103;395;87;30;6;4;12;11;7;1;1;3;0;1;171;38;2;0
Iasi;Victoria;100013;231;438;191;110;107;13;4;1;6;5;1;1;0;3;0;1;22;4;6;1
Iasi;Visan;95140;41;132;44;22;8;5;3;0;3;1;1;1;3;0;0;1;21;0;0;0
Iasi;Vladeni;100157;157;743;148;24;46;7;7;2;4;5;1;4;1;2;1;2;10;2;1;0
Iasi;Vladiceni;95337;50;0;24;4;11;0;1;2;0;0;0;0;0;1;1;0;3;0;0;0
Iasi;Vladnicut;100139;77;255;0;35;6;9;4;1;1;1;0;2;0;0;0;0;5;2;3;0
Iasi;Vladomira;99655;63;139;3;57;24;4;0;1;3;3;0;1;0;1;0;0;16;3;4;0
Iasi;Vocotesti;100264;139;157;0;65;14;10;5;4;1;4;1;1;0;0;0;0;12;3;5;0
Iasi;Voinesti;100228;405;1195;561;87;136;25;16;3;16;4;3;5;3;0;0;9;45;5;1;0
Iasi;Volintiresti;95658;216;1390;157;195;38;11;9;4;0;0;4;6;0;3;1;2;39;18;10;0
Iasi;Vorovesti;98042;80;487;0;19;32;10;1;0;0;0;1;3;0;0;0;0;16;1;0;0
Iasi;Vulturi;98596;91;83;0;30;36;6;3;1;0;1;1;1;0;0;0;0;4;1;0;1
Iasi;Zaboloteni;99664;275;699;79;115;32;5;5;5;1;1;0;2;1;1;0;1;31;13;3;0
Iasi;Zagavia;99049;182;405;71;211;39;17;7;1;7;6;1;2;4;1;0;1;51;8;12;1
Iasi;Zbereni;96584;59;406;0;57;24;3;2;0;1;0;0;3;0;0;0;0;15;5;3;0
Iasi;Zberoaia;97232;96;219;48;122;39;6;2;0;4;1;0;1;0;1;0;1;60;3;5;0
Iasi;Zece Prajini;96806;13;17;0;61;9;1;0;0;0;0;1;0;0;0;0;0;60;0;0;0
Iasi;Zlodica;96183;49;42;5;14;22;1;2;0;1;4;0;0;0;1;0;0;10;0;0;0
Iasi;Zmeu;97768;138;1639;6;93;51;8;3;1;0;2;2;4;0;2;0;0;49;5;2;0
Ilfov;1 Decembrie;102552;45;485;103;165;8;4;2;1;0;0;0;3;0;2;1;1;11;3;0;3
Ilfov;Afumati;100843;91;38;12;99;29;8;4;0;1;0;1;0;2;1;0;0;12;5;10;0
Ilfov;Alunisu;179427;9;465;290;0;1;0;1;0;0;0;0;2;1;0;0;2;0;0;0;0
Ilfov;Balotesti;100978;237;0;42;72;2;1;1;1;0;0;0;0;1;2;2;0;0;5;1;1
Ilfov;Balta Neagra;104449;8;0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Ilfov;Berceni;101154;833;291;188;718;80;37;21;3;0;0;0;1;2;1;1;2;104;38;15;12
Ilfov;Bragadiru;179230;115;38;146;206;10;3;8;3;0;2;1;0;4;2;1;3;1;0;0;4
Ilfov;Branesti;101305;168;171;135;79;30;1;0;2;4;0;4;1;7;3;0;2;7;0;1;3
Ilfov;Buda;102231;3;0;38;11;0;1;0;0;0;0;0;0;0;0;0;1;3;2;0;0
Ilfov;Buftea;100585;53;854;50;102;10;1;0;1;0;0;0;3;0;0;2;1;0;0;1;2
Ilfov;Burias;104573;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Ilfov;Caciulati;104261;88;0;87;19;11;0;0;1;0;0;0;0;0;1;0;1;9;2;0;0
Ilfov;Catelu;179365;94;24;79;13;0;1;2;2;0;1;1;0;0;1;0;1;0;0;1;0
Ilfov;Cernica;101751;391;926;402;50;53;6;10;12;0;0;2;7;1;1;1;9;4;0;0;1
Ilfov;Chiajna;179258;49;0;0;5;3;5;0;1;0;0;0;0;0;0;0;0;3;0;0;0
Ilfov;Chitila;179294;102;4904;1204;34;7;3;2;4;0;0;0;6;1;3;0;7;0;0;0;1
Ilfov;Cioflinceni;105188;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ilfov;Ciolpani;101911;44;1487;303;87;21;0;0;1;1;2;2;1;4;7;2;4;25;7;3;0
Ilfov;Ciorogarla;101966;51;669;145;35;9;3;2;1;0;0;0;2;0;0;0;2;4;1;2;0
Ilfov;Clinceni;102044;36;106;86;4;9;4;2;0;1;0;1;1;1;1;0;1;2;0;0;0
Ilfov;Copaceni;102561;42;0;3;50;12;5;1;0;0;0;0;0;0;1;0;0;11;7;2;0
Ilfov;Corbeanca;102179;31;2241;435;14;13;0;2;0;0;0;0;7;0;1;0;4;1;2;1;0
Ilfov;Cornetu;102222;70;167;87;281;27;4;3;0;0;0;0;1;0;4;0;1;78;8;9;1
Ilfov;Cozieni;103158;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ilfov;Creata;102491;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
Ilfov;Cretesti;105954;17;0;3;76;9;1;0;0;0;0;0;0;2;0;0;0;21;2;4;0
Ilfov;Darasti-Ilfov;102534;64;370;250;12;18;5;2;1;2;0;0;2;0;0;0;2;0;0;1;0
